4037	0.005906715430548359
2625	0.005872414213548454
6634	0.0057246969227283855
15	0.004327998420890065
2398	0.004242714415546117
5412	0.003978038244303424
3089	0.0038831339828951754
6946	0.003880124781913222
7632	0.003573083466647275
2328	0.003519352781792251
3352	0.0034559741573137047
7553	0.003413385131964616
3456	0.003326867081282508
1297	0.003325857535473333
737	0.003305919701644493
2066	0.0032692173265202657
4191	0.0032464530523611266
6832	0.0031677454177357965
762	0.003129486546427925
4712	0.0030194333804259513
2958	0.0029474328759355097
4310	0.0028666785505132215
7092	0.00278330471547244
5254	0.002752293816397978
2237	0.0026416405248627837
4256	0.002636853904220047
4335	0.002635022219359012
1549	0.002622352720722011
2470	0.00261155221733484
7620	0.0025997906454093664
993	0.002538038642350977
4828	0.002520091210524759
6006	0.002493722537078034
3498	0.0024334080710647753
3084	0.0024325001578585866
3238	0.0024119012566339803
825	0.002408799050109965
4735	0.002408581163465904
3537	0.002396898435560982
5123	0.002300258388212534
5404	0.0022384956358307492
5226	0.002224022414229121
3568	0.0022063044626065144
2565	0.0021850117741908912
271	0.0021635605460737497
2859	0.0021328349026522348
2657	0.002132632716258098
1186	0.002122612503969192
8042	0.002117535125545911
5079	0.0021109671839647766
5484	0.0021108789378558477
2485	0.0021038294620161057
2746	0.0020589185431217415
6784	0.00202716248864815
6334	0.002014474517198201
3897	0.0020019428110220347
1754	0.0019857040312208016
4400	0.0019756056711654237
4875	0.0019730786867315974
7809	0.001968462989902012
3034	0.001963121265775119
6124	0.0019301202146321814
4040	0.0019230308011686204
3334	0.0019209748151851817
2871	0.001905623787044659
5543	0.0019023360216998012
5563	0.0018897687690391442
5459	0.0018842720717527222
2576	0.0018765230486022025
4531	0.0018665828422720265
2535	0.0018637500889398158
2651	0.001824065538132066
3562	0.0018181074503320154
6774	0.0017875232265179412
7961	0.001783052650897801
1726	0.0017761254484248638
5605	0.0017734792893421443
3260	0.0017644479856986268
3005	0.001761701740640805
3321	0.0017586735428576413
2516	0.0017545267092354616
8163	0.0017524869779938714
1633	0.0017506000249425824
4981	0.0017485835025746663
4099	0.0017335930403343481
3459	0.001718164244989551
1211	0.001712116868778626
2654	0.0016974244205371289
4600	0.0016878142980121728
7214	0.0016812488446829967
28	0.001677282512888967
2134	0.0016746411921758672
7862	0.0016736005119607183
6330	0.0016507486807847427
3962	0.0016348820120371426
5022	0.0016243207330687405
1842	0.0016241047873517354
6299	0.0016114857801314126
5693	0.0016100573588005106
2594	0.0015846701486627454
3898	0.001579361505856227
2323	0.001571563455491553
665	0.0015704152956445261
4261	0.0015644605745301927
5800	0.001556184272625102
4983	0.0015519041119643822
4666	0.001549472507033067
4661	0.0015424216724363644
3026	0.001542163226342828
3873	0.0015274895021538512
8293	0.0015235268797241146
3443	0.0015226130249557802
2117	0.001517991466475142
7890	0.001509705312938441
2775	0.0015021475990383082
4536	0.0014894969737945932
3454	0.0014823312642821302
7414	0.001482190833586248
2504	0.0014811163077775903
3024	0.0014809070284603123
7882	0.001480002940960132
5524	0.0014709903009277204
6914	0.0014611193792167833
2653	0.0014491592234383284
2144	0.001430426644536946
86	0.0014229809442905894
2585	0.0014198977410699834
7908	0.0014196032042035841
3408	0.0014195472422719889
4071	0.0014004052093989309
7021	0.0013961298480516743
3796	0.001386467484439761
1638	0.0013812598346730847
2508	0.0013760784475220767
6059	0.0013733984841115077
4011	0.0013652497981272245
974	0.001363702270308366
1026	0.001362940208056346
2940	0.0013602129554427177
35	0.0013526103260489686
56	0.0013472323287655617
6913	0.001344526895944109
2660	0.001344121777241564
1310	0.001343963115425012
6044	0.001339289902491582
3265	0.001336967087651579
5178	0.0013361015440010561
2256	0.0013338485598982988
4798	0.001333156400338467
3650	0.0013300534891054342
2145	0.001324410836883379
4827	0.0013118001421795402
600	0.0013100949089647033
5839	0.0013090246915745654
3117	0.001300348144341147
5445	0.001295364011916961
7115	0.0012908953933321978
4792	0.0012864683633490301
1166	0.0012864079053904918
6004	0.0012798410032356143
4124	0.0012663641005420578
644	0.0012639043464389911
250	0.00125817743242902
6555	0.001255605763537992
4709	0.0012403093390165733
6123	0.0012387729640684559
1982	0.001230655126565905
3439	0.0012188818247959878
5871	0.0012103688228985987
5210	0.001209960097598079
6665	0.0012097171672768054
4578	0.0012044315503776284
214	0.0011946774984138158
55	0.0011945402541695118
3892	0.0011936641460939495
2619	0.001193644420524084
1585	0.0011920105197581621
5002	0.001191997223727912
2658	0.00118905351419025
2297	0.001182747561619775
6833	0.0011791817622625956
6414	0.0011781159633869084
3192	0.0011715423832368262
1437	0.0011680731679245306
3615	0.0011650986000270069
3645	0.0011575384230768863
2210	0.0011554158775447518
5055	0.0011469270695965916
2474	0.0011454085742471133
1453	0.0011439621233859383
5714	0.0011344587189810044
7860	0.0011309639310457156
4179	0.0011295710170197975
5479	0.0011169175823994662
4485	0.0011132139478432542
2264	0.0011125658181020976
7587	0.0011117823840718702
1688	0.0011063755305763766
3394	0.0011053937931695247
6618	0.001098995797270379
2790	0.0010971572217235352
4796	0.001096694922079695
2822	0.0010962626357508914
2120	0.001095515931553783
3770	0.0010929119190169784
1729	0.0010889242678622524
1156	0.0010884934289241484
4653	0.0010849059064957265
417	0.0010845643690377803
637	0.0010797395864007898
3027	0.001079450664164236
6715	0.0010784870053776874
8174	0.0010784485990976023
5806	0.0010780181198789887
2251	0.0010779139224734318
5814	0.0010725785284906716
2114	0.0010719610674553078
941	0.0010707227376156832
5028	0.0010700002676830621
2774	0.0010665984259173522
6156	0.0010622220044254054
1855	0.001059371695228039
2727	0.0010459653765428423
2506	0.0010451281519618457
1919	0.0010398094078843821
1357	0.0010377577988538173
896	0.0010370393551889165
3125	0.0010351468519839851
3586	0.001033549486219293
1893	0.0010326842643015978
6496	0.0010319395676180285
299	0.001031503866035969
840	0.00102970356517075
2693	0.0010284173761753305
5037	0.0010124527136033082
6780	0.0010100161569880554
5671	0.0010053703294723504
4448	0.0010051445695457499
3030	0.0010009105591110333
8192	0.000998891351019577
2851	0.0009930941114686433
8121	0.000992058095128016
407	0.0009857339109071968
922	0.0009847375867878508
2289	0.0009795339871482573
2381	0.0009792363455527952
4530	0.0009789953195339426
1473	0.0009778076721211823
204	0.000974740576156524
1049	0.0009688024993043975
8212	0.0009677172368105862
5596	0.0009674573030231692
1661	0.00096516134845607
1492	0.0009647452617944243
7699	0.0009644432641934438
4940	0.0009624694926803376
1956	0.0009613248756695113
5822	0.0009602884557209569
4212	0.0009595750532916702
4247	0.0009539229596243786
1646	0.0009521058049930456
1193	0.0009510264582839142
282	0.0009496041838318038
5684	0.0009489009422190646
5886	0.000947758214407197
7910	0.0009451307872212756
290	0.0009430309622442728
6327	0.0009411701452142454
3643	0.000936816169750173
6458	0.0009333498653153723
